Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload
29806,Schlueter Onlinedienste,Ruethen,2021-12-20T10:45:02.055266Z,105.1294679038982,30.612,10802391.401605347,2032386.5056996592
6601,NetCologne,Cologne,2021-12-20T11:15:01.959475Z,16.114503298296196,31.958,10604287.167585036,2097405.9882038524
29806,Schlueter Onlinedienste,Ruethen,2021-12-20T11:45:02.141406Z,105.1294679038982,31.277,10667962.477748068,1957042.7920336009
6601,NetCologne,Cologne,2021-12-20T12:15:01.691026Z,16.114503298296196,35.736,10810699.776017744,2088522.3081489692
6601,NetCologne,Cologne,2021-12-20T12:45:02.444196Z,16.114503298296196,32.965,10741128.218101138,2019959.370919756
33397,PHILUNET GmbH,Dusseldorf,2021-12-20T13:15:02.348376Z,39.248664666514216,35.996,10678023.00986955,2044017.1122959235
6601,NetCologne,Cologne,2021-12-20T13:45:01.524066Z,16.114503298296196,32.604,10570169.938684976,2096012.159255288
6601,NetCologne,Cologne,2021-12-20T14:15:01.813086Z,16.114503298296196,33.751,10778074.79983,2070062.7170039692
6601,NetCologne,Cologne,2021-12-20T14:45:02.441099Z,16.114503298296196,33.433,10478296.71218208,2083586.1299193809
28624,Händle & Korte GmbH,Dusseldorf,2021-12-20T15:15:02.420611Z,39.248664666514216,30.884,10541910.162583612,2049732.96723524
28624,Händle & Korte GmbH,Dusseldorf,2021-12-20T15:45:01.720294Z,39.248664666514216,27.247,10821764.8840187,2138773.028357428
28624,Händle & Korte GmbH,Dusseldorf,2021-12-20T16:15:01.523200Z,39.248664666514216,30.262,10818175.52415273,2128646.382239505
28624,Händle & Korte GmbH,Dusseldorf,2021-12-20T16:45:02.204856Z,39.248664666514216,27.171,10744114.332963277,2074452.741104836
28624,Händle & Korte GmbH,Dusseldorf,2021-12-20T17:15:02.465826Z,39.248664666514216,26.804,10428396.425796213,2012845.005779088
38680,y0sh network (AS207671),Dusseldorf,2021-12-20T17:45:01.858235Z,39.248664666514216,32.243,7126203.488536327,1931401.344832144
42594,Rabe.Systems,Dusseldorf,2021-12-20T18:15:02.106368Z,39.248664666514216,30.942,10610084.118670149,2038992.8802866908
42594,Rabe.Systems,Dusseldorf,2021-12-20T18:45:02.219194Z,39.248664666514216,31.905,10782104.325865109,2076192.344227797
6670,hotspot.koeln,Cologne,2021-12-20T19:15:01.801841Z,16.114503298296196,31.931,10460596.57719184,2090687.2098348425
6670,hotspot.koeln,Cologne,2021-12-20T19:45:01.777876Z,16.114503298296196,33.265,9176809.509987565,2038581.7851871469
42594,Rabe.Systems,Dusseldorf,2021-12-20T20:15:02.167413Z,39.248664666514216,31.5,10113634.128511015,2030817.1749713211
28439,CoreRoute,Dusseldorf,2021-12-20T20:45:02.569943Z,39.248664666514216,31.807,6908456.108060719,1843391.263599166
35154,Contabo,Dusseldorf,2021-12-20T21:15:02.225437Z,39.248664666514216,30.702,7326624.600379813,1894773.119749412
6601,NetCologne,Cologne,2021-12-20T21:45:02.415261Z,16.114503298296196,35.147,3962976.832066211,1744788.297183531
28439,CoreRoute,Dusseldorf,2021-12-20T22:15:01.963814Z,39.248664666514216,30.825,5986562.014449287,1803863.3536448164
28439,CoreRoute,Dusseldorf,2021-12-20T22:45:01.877567Z,39.248664666514216,31.574,9644492.631281013,2031173.5346499812
28439,CoreRoute,Dusseldorf,2021-12-20T23:15:02.016966Z,39.248664666514216,31.579,5858989.089138475,2046352.5749809032
6601,NetCologne,Cologne,2021-12-20T23:45:02.065289Z,16.114503298296196,31.687,10027766.588340022,2071623.659710168
24887,Studenten Net Twente,Enschede,2021-12-21T00:15:01.858240Z,139.5951482198002,37.304,8506806.068814633,1969091.447276096
4601,Solcon Internetdiensten B.V.,Apeldoorn,2021-12-21T00:45:02.158058Z,161.5371633241207,33.392,10620758.454670262,2050401.2231466493
24887,Studenten Net Twente,Enschede,2021-12-21T01:15:02.049084Z,139.5951482198002,37.337,8327489.302138354,2029079.994089064
4601,Solcon Internetdiensten B.V.,Apeldoorn,2021-12-21T01:45:02.194950Z,161.5371633241207,36.585,10778000.014848802,2031927.2233656163
24887,Studenten Net Twente,Enschede,2021-12-21T02:15:02.341565Z,139.5951482198002,37.993,7666132.42819762,2140610.679076722
4601,Solcon Internetdiensten B.V.,Apeldoorn,2021-12-21T02:45:02.154441Z,161.5371633241207,34.72,10754523.678090306,2019788.8585684448
17392,myLoc managed IT AG,Dusseldorf,2021-12-21T03:15:01.581878Z,39.248664666514216,31.131,10596202.987960815,2062466.33160037
28624,Händle & Korte GmbH,Dusseldorf,2021-12-21T03:45:02.464855Z,39.248664666514216,26.679,10526880.38126711,2068597.7464845143
28624,Händle & Korte GmbH,Dusseldorf,2021-12-21T04:15:02.237005Z,39.248664666514216,26.851,10732224.9670404,2012148.15088786
17392,myLoc managed IT AG,Dusseldorf,2021-12-21T04:45:02.278484Z,39.248664666514216,26.719,10672562.159028023,2119729.807697022
28624,Händle & Korte GmbH,Dusseldorf,2021-12-21T05:15:01.969923Z,39.248664666514216,27.376,10778522.714147432,2012895.581735889
17392,myLoc managed IT AG,Dusseldorf,2021-12-21T05:45:02.300202Z,39.248664666514216,27.778,10692323.650525471,1891881.3108200768
39002,Lippe Data UG,Düsseldorf,2021-12-21T06:15:02.029366Z,39.87004337978573,31.062,10661901.183263134,2073396.7797608024
6670,hotspot.koeln,Cologne,2021-12-21T06:45:02.366019Z,16.114503298296196,34.911,10575755.726470543,2170791.3398020165
39002,Lippe Data UG,Düsseldorf,2021-12-21T07:15:01.905178Z,39.87004337978573,32.993,10842967.492327068,1784495.9901419608
39002,Lippe Data UG,Düsseldorf,2021-12-21T07:45:01.966481Z,39.87004337978573,31.73,7622448.455318361,2000942.130075632
39002,Lippe Data UG,Düsseldorf,2021-12-21T08:15:01.523291Z,39.87004337978573,34.11,10767831.836502297,1822454.9936017632
6670,hotspot.koeln,Cologne,2021-12-21T08:45:02.091343Z,16.114503298296196,32.581,9454521.043586936,2063097.3026200212
35154,Contabo,Dusseldorf,2021-12-21T09:15:01.928911Z,39.248664666514216,30.639,9686000.347746631,1944306.2792877764
42594,Rabe.Systems,Dusseldorf,2021-12-21T09:45:01.769836Z,39.248664666514216,30.4,10826125.27414658,2078109.025413739
35154,Contabo,Dusseldorf,2021-12-21T10:15:02.091026Z,39.248664666514216,30.724,10209583.52283057,1938101.6432300927
35154,Contabo,Dusseldorf,2021-12-21T10:45:02.109266Z,39.248664666514216,31.939,10850588.032403748,2121154.60926845
35154,Contabo,Dusseldorf,2021-12-21T11:15:02.114504Z,39.248664666514216,30.645,10716199.022018673,1969244.466149748
35154,Contabo,Dusseldorf,2021-12-21T11:45:01.734545Z,39.248664666514216,30.683,10760326.293521147,2006347.472643443
42594,Rabe.Systems,Dusseldorf,2021-12-21T12:15:02.091727Z,39.248664666514216,30.836,10832834.487105172,2070483.546516746
17392,myLoc managed IT AG,Dusseldorf,2021-12-21T12:45:02.252307Z,39.248664666514216,27.228,10157689.346901832,1975917.0909084897
17392,myLoc managed IT AG,Dusseldorf,2021-12-21T13:15:01.805179Z,39.248664666514216,30.917,10700212.790624429,1837162.073698382
42594,Rabe.Systems,Dusseldorf,2021-12-21T13:45:01.846285Z,39.248664666514216,31.361,9796712.196742157,2064194.9879566256
30060,UIT Services GmbH,Düsseldorf,2021-12-21T14:15:01.488796Z,39.248664666514216,31.65,10462424.364039265,2159445.943528773
17392,myLoc managed IT AG,Dusseldorf,2021-12-21T14:45:01.992946Z,39.248664666514216,30.944,10632901.368000338,2087454.2471895544
42594,Rabe.Systems,Dusseldorf,2021-12-21T15:15:02.220248Z,39.248664666514216,32.095,10566760.739581,2012880.95431296
6670,hotspot.koeln,Cologne,2021-12-21T15:45:01.766471Z,16.114503298296196,32.576,10543500.691432009,2108592.676551032
35154,Contabo,Dusseldorf,2021-12-21T16:15:01.930592Z,39.248664666514216,30.343,10685275.800245192,2013893.648704702
35154,Contabo,Dusseldorf,2021-12-21T16:45:01.832293Z,39.248664666514216,30.798,10847469.279016662,2064242.8157547351
35154,Contabo,Dusseldorf,2021-12-21T17:15:02.079959Z,39.248664666514216,30.454,10288981.701923732,2006130.1277943095
42594,Rabe.Systems,Dusseldorf,2021-12-21T17:45:01.708722Z,39.248664666514216,32.407,10731005.853631409,1874626.607079562
28624,Händle & Korte GmbH,Dusseldorf,2021-12-21T18:15:01.713297Z,39.248664666514216,31.306,10599123.289180435,2075410.8831720576
6670,hotspot.koeln,Cologne,2021-12-21T18:45:01.872536Z,16.114503298296196,33.366,10019878.671203414,2025893.7289540973
28624,Händle & Korte GmbH,Dusseldorf,2021-12-21T19:15:02.404459Z,39.248664666514216,27.127,10062868.17161258,2069815.351169398
28624,Händle & Korte GmbH,Dusseldorf,2021-12-21T19:45:01.934637Z,39.248664666514216,31.884,6895592.671297916,1862015.6364229044
28624,Händle & Korte GmbH,Dusseldorf,2021-12-21T20:15:02.350516Z,39.248664666514216,27.122,5368584.720019541,1608031.4151199553
28624,Händle & Korte GmbH,Dusseldorf,2021-12-21T20:45:01.825830Z,39.248664666514216,27.925,6730850.686859025,1698073.0663598804
10644,Jonaz B.V.,Amersfoort,2021-12-21T21:15:02.262088Z,180.22778612211948,36.525,5815708.070693704,1795915.7271284575
26425,ExtraIP,Amersfoort,2021-12-21T21:45:01.664247Z,180.22778612211948,61.433,5857126.674687504,1679546.2690846238
10644,Jonaz B.V.,Amersfoort,2021-12-21T22:15:01.763193Z,180.22778612211948,37.566,8548592.026216388,2019107.608812084
10644,Jonaz B.V.,Amersfoort,2021-12-21T22:45:01.660909Z,180.22778612211948,38.838,9209516.451574,2103191.0616555763
10644,Jonaz B.V.,Amersfoort,2021-12-21T23:15:02.351425Z,180.22778612211948,37.458,9573985.00617775,2012373.4385372563
10644,Jonaz B.V.,Amersfoort,2021-12-21T23:45:02.511009Z,180.22778612211948,37.238,9194450.949014686,2094229.4718246495
6670,hotspot.koeln,Cologne,2021-12-22T00:15:01.628391Z,16.114503298296196,32.242,10508839.109122535,1956364.0137601837
35154,Contabo,Dusseldorf,2021-12-22T00:45:02.029958Z,39.248664666514216,32.395,10622135.342120498,2075254.714345472
35154,Contabo,Dusseldorf,2021-12-22T01:15:02.036097Z,39.248664666514216,31.303,10702608.282200051,2048429.4687753017
6670,hotspot.koeln,Cologne,2021-12-22T01:45:01.910325Z,16.114503298296196,32.066,10429506.260171164,2152759.605673619
35154,Contabo,Dusseldorf,2021-12-22T02:15:02.111484Z,39.248664666514216,34.456,10796394.397970516,2119626.645468262
6601,NetCologne,Cologne,2021-12-22T02:45:01.763585Z,16.114503298296196,33.493,10352408.422050389,2200184.5938037173
17392,myLoc managed IT AG,Dusseldorf,2021-12-22T03:15:01.533627Z,39.248664666514216,31.361,10583960.907719888,2012025.866008024
43512,RelAix Networks GmbH,Aachen,2021-12-22T03:45:01.691769Z,79.67882053148422,36.454,10621667.194497436,2042203.9609028609
17392,myLoc managed IT AG,Dusseldorf,2021-12-22T04:15:01.493370Z,39.248664666514216,31.881,10722477.94536791,2007416.6724449145
17392,myLoc managed IT AG,Dusseldorf,2021-12-22T04:45:02.311643Z,39.248664666514216,27.834,10783948.26686375,1994179.570005761
42594,Rabe.Systems,Dusseldorf,2021-12-22T05:15:02.417214Z,39.248664666514216,30.895,9431050.022299146,1653731.9737268433
17392,myLoc managed IT AG,Dusseldorf,2021-12-22T05:45:01.611493Z,39.248664666514216,26.821,10795883.237133028,2043044.2006082928
39002,Lippe Data UG,Düsseldorf,2021-12-22T06:15:02.009383Z,39.87004337978573,31.392,10651772.589820608,2063549.0821993104
6670,hotspot.koeln,Cologne,2021-12-22T06:45:02.394675Z,16.114503298296196,35.766,10424155.79570519,2143842.821736034
39002,Lippe Data UG,Düsseldorf,2021-12-22T07:15:02.022182Z,39.87004337978573,32.174,10667277.986517975,2088125.2967528703
6670,hotspot.koeln,Cologne,2021-12-22T07:45:02.124952Z,16.114503298296196,34.888,6808321.896542632,2069698.319147226
39002,Lippe Data UG,Düsseldorf,2021-12-22T08:15:01.934027Z,39.87004337978573,33.103,8434823.801319623,2056355.260085692
6670,hotspot.koeln,Cologne,2021-12-22T08:45:02.204821Z,16.114503298296196,36.237,10610732.83525476,2078317.5334255295
30060,UIT Services GmbH,Düsseldorf,2021-12-22T09:15:01.886335Z,39.248664666514216,31.842,6509710.182944777,1900028.569097288
30060,UIT Services GmbH,Düsseldorf,2021-12-22T09:45:02.408748Z,39.248664666514216,32.199,8747435.474081183,2057254.906052556
33397,PHILUNET GmbH,Dusseldorf,2021-12-22T10:15:02.185991Z,39.248664666514216,34.719,10451851.058596274,2038274.301899444
30060,UIT Services GmbH,Düsseldorf,2021-12-22T10:45:02.312316Z,39.248664666514216,30.743,10665207.197540725,1994603.76700977
30060,UIT Services GmbH,Düsseldorf,2021-12-22T11:15:02.961082Z,39.248664666514216,32.206,7409540.473451107,1934919.553067256
6601,NetCologne,Cologne,2021-12-22T11:45:01.464596Z,16.114503298296196,31.883,9663991.453279529,2047710.894168313
39002,Lippe Data UG,Düsseldorf,2021-12-22T12:15:01.502606Z,39.87004337978573,31.603,10648159.458449626,2109447.8665222595
6601,NetCologne,Cologne,2021-12-22T12:45:02.286182Z,16.114503298296196,32.4,10193242.65839829,1969688.1660377523
6670,hotspot.koeln,Cologne,2021-12-22T13:15:01.985233Z,16.114503298296196,33.355,9617804.596719967,2084694.962677254
6670,hotspot.koeln,Cologne,2021-12-22T13:45:01.908115Z,16.114503298296196,32.222,7260398.002186766,1962744.296648429
6601,NetCologne,Cologne,2021-12-22T14:15:01.830687Z,16.114503298296196,34.541,10622735.142874504,2051656.6825963547
6601,NetCologne,Cologne,2021-12-22T14:45:02.211772Z,16.114503298296196,34.59,10777961.8694843,2071793.9432636383
6670,hotspot.koeln,Cologne,2021-12-22T15:15:02.301974Z,16.114503298296196,38.495,5159879.047455981,1320008.0954668126
28624,Händle & Korte GmbH,Dusseldorf,2021-12-22T15:45:01.862910Z,39.248664666514216,26.944,10331086.687110929,2080787.8178677568
28624,Händle & Korte GmbH,Dusseldorf,2021-12-22T16:15:01.644909Z,39.248664666514216,28.001,10377387.659343224,2087273.2310069369
28624,Händle & Korte GmbH,Dusseldorf,2021-12-22T16:45:01.797376Z,39.248664666514216,27.819,10433821.44330408,1913087.924739052
28624,Händle & Korte GmbH,Dusseldorf,2021-12-22T17:15:02.009327Z,39.248664666514216,26.526,10690726.820251193,2000963.8631538395
28624,Händle & Korte GmbH,Dusseldorf,2021-12-22T17:45:01.704252Z,39.248664666514216,27.007,10612258.278006414,2061933.6472127363
42594,Rabe.Systems,Dusseldorf,2021-12-22T18:15:01.511005Z,39.248664666514216,30.72,9597107.237119988,1763051.052517785
37567,Netprotect,Frankfurt,2021-12-22T18:45:01.786228Z,143.26248714582795,36.158,9676701.799838051,1920492.7319683405
28602,StudNet Bonn,Bonn,2021-12-22T19:15:06.828462Z,26.75213172841575,34.587,4322367.93535753,1764616.8413066666
46516,Qonexa,Doetinchem,2021-12-22T19:45:02.447690Z,126.04939773021565,76.358,2713916.2176311063,1944448.260932521
28602,StudNet Bonn,Bonn,2021-12-22T20:15:02.482067Z,26.75213172841575,34.429,5189990.33103394,1088921.3421820907
28602,StudNet Bonn,Bonn,2021-12-22T20:45:02.302591Z,26.75213172841575,34.908,5941890.301979067,1668104.6704316037
43797,MatrixDATA,Harderwijk,2021-12-22T21:15:02.560160Z,185.5851076836966,45.873,6228487.651065533,1772187.2000813736
10644,Jonaz B.V.,Amersfoort,2021-12-22T21:45:01.720119Z,180.22778612211948,35.614,9971765.313176526,2062415.2965575336
10644,Jonaz B.V.,Amersfoort,2021-12-22T22:15:01.967888Z,180.22778612211948,35.593,10803017.842392843,2051672.702816887
4601,Solcon Internetdiensten B.V.,Apeldoorn,2021-12-22T22:45:02.196258Z,161.5371633241207,38.969,9008348.327965,2113241.8384324056
10644,Jonaz B.V.,Amersfoort,2021-12-22T23:15:01.920278Z,180.22778612211948,35.356,10763813.475373851,2063467.5914331083
10644,Jonaz B.V.,Amersfoort,2021-12-22T23:45:02.094241Z,180.22778612211948,34.984,10794968.766006611,2167742.955586748
17392,myLoc managed IT AG,Dusseldorf,2021-12-23T00:15:02.393717Z,39.248664666514216,31.538,10639500.212497598,2065770.3439429172
42594,Rabe.Systems,Dusseldorf,2021-12-23T00:45:01.886064Z,39.248664666514216,31.142,10643979.222082432,1943744.686127012
17392,myLoc managed IT AG,Dusseldorf,2021-12-23T01:15:01.980225Z,39.248664666514216,30.517,10734640.47641414,2008710.8048319705
17392,myLoc managed IT AG,Dusseldorf,2021-12-23T01:45:02.342790Z,39.248664666514216,31.228,10769758.053519344,2012705.634631465
17392,myLoc managed IT AG,Dusseldorf,2021-12-23T02:15:01.704104Z,39.248664666514216,26.47,10748497.606135055,2032263.862107836
28602,StudNet Bonn,Bonn,2021-12-23T02:45:01.503165Z,26.75213172841575,32.552,10236687.505037297,2006849.5564783192
28602,StudNet Bonn,Bonn,2021-12-23T03:15:02.496136Z,26.75213172841575,32.691,10765529.734484848,1993757.2870281343
28602,StudNet Bonn,Bonn,2021-12-23T03:45:01.797387Z,26.75213172841575,32.359,10735097.364189,2000978.937864106
28602,StudNet Bonn,Bonn,2021-12-23T04:15:02.068098Z,26.75213172841575,37.493,10873077.130245302,2211828.0444067526
6601,NetCologne,Cologne,2021-12-23T04:45:02.035829Z,16.114503298296196,32.693,10584340.90104176,1982178.2113692025
28602,StudNet Bonn,Bonn,2021-12-23T05:15:02.418146Z,26.75213172841575,33.569,10830330.320474513,2059589.4248304511
28602,StudNet Bonn,Bonn,2021-12-23T05:45:01.639036Z,26.75213172841575,32.505,10794077.7283016,2111268.187804235
35154,Contabo,Dusseldorf,2021-12-23T06:15:01.921345Z,39.248664666514216,31.485,10611191.829566613,2141232.6109441104
35154,Contabo,Dusseldorf,2021-12-23T06:45:01.556865Z,39.248664666514216,30.349,10504931.915955627,2050054.9329137655
35154,Contabo,Dusseldorf,2021-12-23T07:15:02.030363Z,39.248664666514216,30.78,10785063.95019252,1994094.229334469
35154,Contabo,Dusseldorf,2021-12-23T07:45:02.389731Z,39.248664666514216,30.487,10783071.94792317,2167221.3346141726
35154,Contabo,Dusseldorf,2021-12-23T08:15:02.264193Z,39.248664666514216,30.808,10580831.68305896,1812376.9584280709
17392,myLoc managed IT AG,Dusseldorf,2021-12-23T08:45:02.160378Z,39.248664666514216,31.469,10616095.55774966,2108787.6510978583
28602,StudNet Bonn,Bonn,2021-12-23T09:15:02.476335Z,26.75213172841575,33.033,10527347.138672082,2102725.054791946
6670,hotspot.koeln,Cologne,2021-12-23T09:45:02.018203Z,16.114503298296196,31.46,10159837.836111411,2140903.407468449
6601,NetCologne,Cologne,2021-12-23T10:15:02.104562Z,16.114503298296196,33.911,10612403.291704169,2099628.265597957
28602,StudNet Bonn,Bonn,2021-12-23T10:45:01.966098Z,26.75213172841575,32.898,10592309.359435292,2018575.879567093
6670,hotspot.koeln,Cologne,2021-12-23T11:15:02.168014Z,16.114503298296196,32.857,10596750.698947906,2057949.3935573
6670,hotspot.koeln,Cologne,2021-12-23T11:45:02.177379Z,16.114503298296196,31.805,10762826.544728797,2106207.549331903
37567,Netprotect,Frankfurt,2021-12-23T12:15:01.985929Z,143.26248714582795,34.646,10609737.550046597,2140522.83012177
37567,Netprotect,Frankfurt,2021-12-23T12:45:02.025458Z,143.26248714582795,34.373,10517895.856889144,1974698.6858282464
37567,Netprotect,Frankfurt,2021-12-23T13:15:01.996204Z,143.26248714582795,34.374,10683687.054833213,2095546.0549762528
37567,Netprotect,Frankfurt,2021-12-23T13:45:02.317286Z,143.26248714582795,33.928,10722180.264092792,2121194.8488840694
37567,Netprotect,Frankfurt,2021-12-23T14:15:01.496347Z,143.26248714582795,34.751,10713864.581066009,2108993.2799400403
37567,Netprotect,Frankfurt,2021-12-23T14:45:01.634487Z,143.26248714582795,34.212,10566581.191129616,2090097.7780828103
28439,CoreRoute,Dusseldorf,2021-12-23T15:15:02.463603Z,39.248664666514216,31.874,10501842.30555793,2134039.615228672
6670,hotspot.koeln,Cologne,2021-12-23T15:45:01.743084Z,16.114503298296196,31.772,10671738.41461961,2039367.57066942
28439,CoreRoute,Dusseldorf,2021-12-23T16:15:01.951744Z,39.248664666514216,32.71,10511028.750599517,2067839.702359312
28439,CoreRoute,Dusseldorf,2021-12-23T16:45:02.205738Z,39.248664666514216,32.39,10521447.305999726,2058322.7657770892
6670,hotspot.koeln,Cologne,2021-12-23T17:15:02.208763Z,16.114503298296196,32.586,10493320.83642676,2001142.4395164205
28439,CoreRoute,Dusseldorf,2021-12-23T17:45:02.085998Z,39.248664666514216,32.84,10447673.568740051,1956614.986740664
28439,CoreRoute,Dusseldorf,2021-12-23T18:15:02.314433Z,39.248664666514216,31.63,10530452.76721726,2070645.0892971293
38680,y0sh network (AS207671),Dusseldorf,2021-12-23T18:45:02.183454Z,39.248664666514216,32.061,10632795.43388796,2095733.5865024964
28439,CoreRoute,Dusseldorf,2021-12-23T19:15:02.318362Z,39.248664666514216,31.165,10588914.243968576,2094846.572996523
33397,PHILUNET GmbH,Dusseldorf,2021-12-23T19:45:02.310072Z,39.248664666514216,35.801,10401722.867857318,2007559.2261217404
28439,CoreRoute,Dusseldorf,2021-12-23T20:15:02.022914Z,39.248664666514216,32.183,10446705.156917743,2039518.8340777492
38680,y0sh network (AS207671),Dusseldorf,2021-12-23T20:45:02.168993Z,39.248664666514216,32.411,10538712.779170953,2044630.1034388936
28624,Händle & Korte GmbH,Dusseldorf,2021-12-23T21:15:01.681641Z,39.248664666514216,30.938,10636143.591340506,2113742.8411372146
35154,Contabo,Dusseldorf,2021-12-23T21:45:01.913453Z,39.248664666514216,30.357,10649049.678499768,2074937.3652159888
28624,Händle & Korte GmbH,Dusseldorf,2021-12-23T22:15:02.068217Z,39.248664666514216,26.626,10695251.227433464,2102425.6997853266
28624,Händle & Korte GmbH,Dusseldorf,2021-12-23T22:45:02.426343Z,39.248664666514216,27.734,10693604.929039448,2068332.1266195653
28624,Händle & Korte GmbH,Dusseldorf,2021-12-23T23:15:02.403789Z,39.248664666514216,26.855,10778215.39013257,2109754.7516007056
28624,Händle & Korte GmbH,Dusseldorf,2021-12-23T23:45:01.779162Z,39.248664666514216,26.631,10755810.575581055,2006053.4413255
28439,CoreRoute,Dusseldorf,2021-12-24T00:15:01.927091Z,39.248664666514216,32.314,10499410.738747643,1933996.6908543692
42594,Rabe.Systems,Dusseldorf,2021-12-24T00:45:01.906237Z,39.248664666514216,31.472,9874817.12142714,2031181.048145252
42594,Rabe.Systems,Dusseldorf,2021-12-24T01:15:02.080570Z,39.248664666514216,31.048,10660117.695701204,2020754.6515509463
28439,CoreRoute,Dusseldorf,2021-12-24T01:45:02.404628Z,39.248664666514216,31.825,10453230.090788558,2111972.65207945
28439,CoreRoute,Dusseldorf,2021-12-24T02:15:01.779138Z,39.248664666514216,33.188,9675887.694100205,2102105.2619004017
42594,Rabe.Systems,Dusseldorf,2021-12-24T02:45:01.589876Z,39.248664666514216,31.818,10592436.1777486,2091110.900244336
42594,Rabe.Systems,Dusseldorf,2021-12-24T03:15:02.108414Z,39.248664666514216,30.933,10870838.61690128,2019164.99508272
28439,CoreRoute,Dusseldorf,2021-12-24T03:45:02.107342Z,39.248664666514216,31.45,10519792.318235504,2043200.74354851
42594,Rabe.Systems,Dusseldorf,2021-12-24T04:15:01.927292Z,39.248664666514216,31.104,10927225.017395616,2083852.657464292
42594,Rabe.Systems,Dusseldorf,2021-12-24T04:45:01.773547Z,39.248664666514216,31.586,10843146.886517463,1988329.4162456547
42594,Rabe.Systems,Dusseldorf,2021-12-24T05:15:01.733676Z,39.248664666514216,31.412,10932250.638003966,2080916.6622650644
42594,Rabe.Systems,Dusseldorf,2021-12-24T05:45:02.062816Z,39.248664666514216,30.624,10880561.139506634,2070550.4045915883
17392,myLoc managed IT AG,Dusseldorf,2021-12-24T06:15:01.756414Z,39.248664666514216,30.713,10635241.665591791,2031082.2105736984
17392,myLoc managed IT AG,Dusseldorf,2021-12-24T06:45:01.613772Z,39.248664666514216,30.929,10837910.844357962,2044931.0295430943
28602,StudNet Bonn,Bonn,2021-12-24T07:15:02.413497Z,26.75213172841575,32.29,10713480.312982095,2151365.062600232
17392,myLoc managed IT AG,Dusseldorf,2021-12-24T07:45:02.342744Z,39.248664666514216,30.857,10790196.470623009,1932069.720337676
17392,myLoc managed IT AG,Dusseldorf,2021-12-24T08:15:02.184210Z,39.248664666514216,30.354,10769165.778596204,2094828.9545029684
17392,myLoc managed IT AG,Dusseldorf,2021-12-24T08:45:02.277288Z,39.248664666514216,31.697,10754942.871485977,2084357.3608215137
35154,Contabo,Dusseldorf,2021-12-24T09:15:01.693054Z,39.248664666514216,30.726,10426138.67930236,2135956.8773346874
42594,Rabe.Systems,Dusseldorf,2021-12-24T09:45:02.115053Z,39.248664666514216,31.09,10775885.24655572,1995409.89575848
42594,Rabe.Systems,Dusseldorf,2021-12-24T10:15:01.941252Z,39.248664666514216,30.395,10591149.040766276,1918366.3142592027
28439,CoreRoute,Dusseldorf,2021-12-24T10:45:02.485354Z,39.248664666514216,32.785,10467077.611486012,2106100.6533815847
35154,Contabo,Dusseldorf,2021-12-24T11:15:01.957026Z,39.248664666514216,30.189,10509975.84658292,2108991.5163722206
35154,Contabo,Dusseldorf,2021-12-24T11:45:02.144039Z,39.248664666514216,30.037,10787176.449573629,2070667.742057377
39002,Lippe Data UG,Düsseldorf,2021-12-24T12:15:01.783421Z,39.87004337978573,32.355,10697170.787845824,2124979.064230825
39002,Lippe Data UG,Düsseldorf,2021-12-24T12:45:02.170454Z,39.87004337978573,30.919,10819574.409383124,2147602.0409352127
39002,Lippe Data UG,Düsseldorf,2021-12-24T13:15:01.922603Z,39.87004337978573,32.258,10762505.08445911,2154315.772859721
28602,StudNet Bonn,Bonn,2021-12-24T13:45:02.245552Z,26.75213172841575,32.362,10646953.045285216,2126281.2368802754
28602,StudNet Bonn,Bonn,2021-12-24T14:15:02.464865Z,26.75213172841575,32.694,10874860.401056344,2208068.0688634934
39002,Lippe Data UG,Düsseldorf,2021-12-24T14:45:02.464455Z,39.87004337978573,31.794,10748324.64243774,2089421.5198019317
28439,CoreRoute,Dusseldorf,2021-12-24T15:15:02.254775Z,39.248664666514216,30.908,9792005.063453292,2102367.014624925
17392,myLoc managed IT AG,Dusseldorf,2021-12-24T15:45:02.173360Z,39.248664666514216,30.48,10640464.943386566,2095924.9111875435
17392,myLoc managed IT AG,Dusseldorf,2021-12-24T16:15:02.178955Z,39.248664666514216,32.596,10768103.953614688,1813727.4049454632
38680,y0sh network (AS207671),Dusseldorf,2021-12-24T16:45:02.101129Z,39.248664666514216,30.83,10561852.480523853,1994471.200941684
17392,myLoc managed IT AG,Dusseldorf,2021-12-24T17:15:01.536689Z,39.248664666514216,30.659,10653792.875883115,2043359.0191951424
17392,myLoc managed IT AG,Dusseldorf,2021-12-24T17:45:02.010892Z,39.248664666514216,30.57,10746998.32519694,2107272.7261175383
30060,UIT Services GmbH,Düsseldorf,2021-12-24T18:15:02.335217Z,39.248664666514216,30.713,10755054.52559793,1987937.101612876
28439,CoreRoute,Dusseldorf,2021-12-24T18:45:01.720576Z,39.248664666514216,31.345,10500694.919887831,1918745.17114734
28439,CoreRoute,Dusseldorf,2021-12-24T19:15:01.755845Z,39.248664666514216,34.676,10502492.619278908,2043992.4080593504
28439,CoreRoute,Dusseldorf,2021-12-24T19:45:01.719563Z,39.248664666514216,31.589,10508444.490066027,2050719.6397529969
28439,CoreRoute,Dusseldorf,2021-12-24T20:15:01.646806Z,39.248664666514216,31.914,10289097.84100688,2095953.023216548
